case,B_T,fR_kHz,gate_time_us,ground_logical_Favg,excited_logical_Favg,worst_branch_logical_Favg,branch_to_branch_Favg,ground_nfev,excited_nfev,worst_branch_Favg
robust_spectral_limiting_case,1.7139999999999929,11.75,21.27659574468085,0.9982229851670348,0.9989700800949451,0.9982229851670348,0.995175397683602,53270,54062,0.9982229851670348
robust_spectral_limiting_case,1.7139999999999929,12.0,20.83333333333333,0.997978994784914,0.998773823323456,0.997978994784914,0.9950340396002753,52154,52934,0.997978994784914
robust_spectral_limiting_case,1.7139999999999929,12.25,20.40816326530612,0.9981639935443926,0.9989734889250728,0.9981639935443926,0.9952357334491926,51086,51854,0.9981639935443926
robust_spectral_limiting_case,1.7139999999999929,12.5,20.0,0.997925492821616,0.9985375702408352,0.997925492821616,0.9952877734967692,50066,50822,0.997925492821616
robust_spectral_limiting_case,1.7139999999999929,12.75,19.607843137254903,0.9975236483198682,0.9981010319358128,0.9975236483198682,0.9919109716699795,49094,49826,0.9975236483198682
robust_spectral_limiting_case,1.7139999999999929,13.0,19.23076923076923,0.9971324915307446,0.9975314004731384,0.9971324915307446,0.9946264358020912,48146,48866,0.9971324915307446
robust_spectral_limiting_case,1.7139999999999929,13.25,18.867924528301888,0.9974900355719633,0.9980009822028018,0.9974900355719633,0.9914259171017226,47234,47942,0.9974900355719633
robust_spectral_limiting_case,1.7139999999999929,13.5,18.51851851851852,0.997167432596874,0.9984135029132256,0.997167432596874,0.9939831776543684,46358,47054,0.997167432596874
robust_spectral_limiting_case,1.7139999999999929,13.75,18.181818181818183,0.998009430741775,0.9985022391963652,0.998009430741775,0.994226047875668,45518,46202,0.998009430741775
robust_spectral_limiting_case,1.7139999999999929,14.0,17.857142857142858,0.9975970339386824,0.9982411425668556,0.9975970339386824,0.9937008828994192,44702,45374,0.9975970339386824
robust_spectral_limiting_case,1.7139999999999929,14.25,17.543859649122805,0.9969472505149636,0.9978654163330664,0.9969472505149636,0.9929050641622914,43922,44582,0.9969472505149636
robust_spectral_limiting_case,1.7139999999999929,14.5,17.241379310344826,0.9971543324320687,0.9977539842138784,0.9971543324320687,0.9906920436196734,43166,43814,0.9971543324320687
robust_spectral_limiting_case,1.7139999999999929,14.75,16.949152542372882,0.9972320328728846,0.9984868381522762,0.9972320328728846,0.9933119859166908,42434,43070,0.9972320328728846
robust_spectral_limiting_case,1.7139999999999929,15.0,16.666666666666668,0.9968978562880748,0.9972996170596324,0.9968978562880748,0.9936205870387008,41726,42350,0.9968978562880748
robust_spectral_limiting_case,1.7139999999999929,15.25,16.393442622950822,0.9965218359971864,0.9976941556909904,0.9965218359971864,0.9895410273900592,41042,41654,0.9965218359971864
robust_spectral_limiting_case,1.7139999999999929,15.5,16.129032258064516,0.9968463176874116,0.9978198849233288,0.9968463176874116,0.9921877228361944,40382,40982,0.9968463176874116
robust_spectral_limiting_case,1.7139999999999929,15.75,15.873015873015872,0.9972960360844464,0.9980082324939078,0.9972960360844464,0.9920713646772752,39734,40334,0.9972960360844464
robust_spectral_limiting_case,1.7139999999999929,16.0,15.624999999999998,0.9978891746235043,0.9972281711959674,0.9972281711959674,0.9928876123045756,39122,39698,0.9972281711959674
robust_spectral_limiting_case,1.7139999999999929,16.25,15.384615384615383,0.9961321920067976,0.9972970746806332,0.9961321920067976,0.9892959700495192,38522,39098,0.9961321920067976
robust_spectral_limiting_case,1.7139999999999929,16.5,15.15151515151515,0.995892311481751,0.9972181466799463,0.995892311481751,0.9879300327251463,37934,38498,0.995892311481751
robust_spectral_limiting_case,1.7139999999999929,16.75,14.925373134328357,0.9965512855974232,0.9965897705717648,0.9965512855974232,0.9914253330815446,37370,37922,0.9965512855974232
robust_spectral_limiting_case,1.7139999999999929,17.0,14.705882352941176,0.9952859076404378,0.9962390102444546,0.9952859076404378,0.9841820345067274,36818,37370,0.9952859076404378
robust_spectral_limiting_case,1.7139999999999929,17.25,14.492753623188406,0.996187470386151,0.99727780802635,0.996187470386151,0.9897408735597732,36290,36830,0.996187470386151
robust_spectral_limiting_case,1.7139999999999929,17.5,14.285714285714285,0.995548517918622,0.9970525740866052,0.995548517918622,0.98658416982037,35762,36302,0.995548517918622
robust_spectral_limiting_case,1.7139999999999929,17.75,14.084507042253522,0.9961462199925512,0.9966288704169166,0.9961462199925512,0.9900126747617564,35258,35786,0.9961462199925512
robust_spectral_limiting_case,1.7139999999999929,18.0,13.888888888888893,0.996869323112551,0.9963422907048952,0.9963422907048952,0.9881213958906804,34778,35294,0.9963422907048952
robust_spectral_limiting_case,1.7139999999999929,18.25,13.698630136986305,0.9952049273229462,0.9968766507925214,0.9952049273229462,0.9881329813352162,34298,34814,0.9952049273229462
robust_spectral_limiting_case,1.7139999999999929,18.5,13.513513513513514,0.995319447594992,0.9966932800403016,0.995319447594992,0.9874829331527452,33830,34334,0.995319447594992
robust_spectral_limiting_case,1.7139999999999929,18.75,13.333333333333334,0.9946901107102772,0.9967725817017216,0.9946901107102772,0.986172896632527,33386,33878,0.9946901107102772
robust_spectral_limiting_case,1.7139999999999929,19.0,13.157894736842106,0.9947620359001882,0.9963862748323596,0.9947620359001882,0.9874381996438352,32942,33434,0.9947620359001882
robust_spectral_limiting_case,1.7139999999999929,19.25,12.987012987012989,0.9938336707579676,0.9948517340400048,0.9938336707579676,0.9784476926937624,32522,33002,0.9938336707579676
robust_spectral_limiting_case,1.7139999999999929,19.5,12.82051282051282,0.9944835282132748,0.9962131666061712,0.9944835282132748,0.9861414599395282,32102,32582,0.9944835282132748
robust_spectral_limiting_case,1.7139999999999929,19.75,12.658227848101266,0.9945954258670135,0.9959625017959678,0.9945954258670135,0.9849201495667476,31694,32162,0.9945954258670135
robust_spectral_limiting_case,1.7139999999999929,20.0,12.499999999999998,0.9949719630549618,0.99623535022593,0.9949719630549618,0.984886866570828,31298,31766,0.9949719630549618
robust_spectral_limiting_case,1.7139999999999929,20.25,12.34567901234568,0.9946212505917336,0.997241480984174,0.9946212505917336,0.988097150058517,30914,31370,0.9946212505917336
robust_spectral_limiting_case,1.7139999999999929,20.5,12.19512195121951,0.9942588882895652,0.9955832014888742,0.9942588882895652,0.983973765876788,30530,30986,0.9942588882895652
robust_spectral_limiting_case,1.7139999999999929,20.75,12.048192771084338,0.992824466167196,0.9947758292868518,0.992824466167196,0.9831306139043732,30170,30614,0.992824466167196
robust_spectral_limiting_case,1.7139999999999929,21.0,11.904761904761903,0.9957227036784586,0.9960576494013692,0.9957227036784586,0.9876547605972044,29810,30254,0.9957227036784586
robust_spectral_limiting_case,1.7139999999999929,21.25,11.764705882352938,0.9941196253730604,0.9966758103229888,0.9941196253730604,0.9837955481155908,29462,29894,0.9941196253730604
robust_spectral_limiting_case,1.7139999999999929,21.5,11.627906976744187,0.9939217379403495,0.99542222581482,0.9939217379403495,0.9844995942506456,29114,29546,0.9939217379403495
robust_spectral_limiting_case,1.7139999999999929,21.75,11.49425287356322,0.9934295664528008,0.9970150611782612,0.9934295664528008,0.9858319219287288,28778,29210,0.9934295664528008
robust_spectral_limiting_case,1.7139999999999929,22.0,11.363636363636363,0.992937815472638,0.9950846178235088,0.992937815472638,0.9810355563887996,28454,28874,0.992937815472638
robust_spectral_limiting_case,1.7139999999999929,22.25,11.235955056179776,0.9921542306152696,0.9953284815192934,0.9921542306152696,0.9804778381005356,28130,28550,0.9921542306152696
robust_spectral_limiting_case,1.7139999999999929,22.5,11.11111111111111,0.9922734401909435,0.9949710228040416,0.9922734401909435,0.9827433574651512,27818,28238,0.9922734401909435
robust_spectral_limiting_case,1.7139999999999929,22.75,10.989010989010987,0.993180047960804,0.9944886156462176,0.993180047960804,0.9803963508539082,27518,27926,0.993180047960804
robust_spectral_limiting_case,1.7139999999999929,23.0,10.869565217391305,0.9918964623625874,0.9950964910245153,0.9918964623625874,0.9775724587962784,27218,27626,0.9918964623625874
