case,B_T,fR_kHz,gate_time_us,ground_logical_Favg,excited_logical_Favg,worst_branch_logical_Favg,branch_to_branch_Favg,ground_nfev,excited_nfev,worst_branch_Favg
lowfield_sourcebacked,1.0291999999999986,12.0,20.83333333333333,0.9982782707244446,0.9970113779402504,0.9970113779402504,0.993047750916307,56042,56042,0.9970113779402504
lowfield_sourcebacked,1.0291999999999986,12.25,20.40816326530612,0.9985264824405186,0.9976336942652986,0.9976336942652986,0.9953090547289104,54902,54902,0.9976336942652986
lowfield_sourcebacked,1.0291999999999986,12.5,20.0,0.9977039818380744,0.996963005919317,0.996963005919317,0.9926814938531427,53798,53798,0.996963005919317
lowfield_sourcebacked,1.0291999999999986,12.75,19.607843137254903,0.9975883508016484,0.996415405231756,0.996415405231756,0.9910542702022754,52742,52742,0.996415405231756
lowfield_sourcebacked,1.0291999999999986,13.0,19.23076923076923,0.998162200052017,0.9976502090847028,0.9976502090847028,0.9952025962225024,51734,51734,0.9976502090847028
lowfield_sourcebacked,1.0291999999999986,13.25,18.867924528301888,0.9977979680691776,0.9967214022458266,0.9967214022458266,0.9923039520300294,50750,50750,0.9967214022458266
lowfield_sourcebacked,1.0291999999999986,13.5,18.51851851851852,0.9974374688772152,0.9964346376294618,0.9964346376294618,0.9926006906527048,49814,49814,0.9964346376294618
lowfield_sourcebacked,1.0291999999999986,13.75,18.181818181818183,0.9971287633645476,0.9960535636618244,0.9960535636618244,0.9908703895325556,48914,48914,0.9960535636618244
lowfield_sourcebacked,1.0291999999999986,14.0,17.857142857142858,0.9972724099441392,0.996060737888892,0.996060737888892,0.991944799454771,48038,48038,0.996060737888892
lowfield_sourcebacked,1.0291999999999986,14.25,17.543859649122805,0.9974405063996288,0.9964477721610998,0.9964477721610998,0.9917167569636506,47198,47198,0.9964477721610998
lowfield_sourcebacked,1.0291999999999986,14.5,17.241379310344826,0.9969851337118104,0.9958026406155348,0.9958026406155348,0.9916281835864366,46382,46382,0.9958026406155348
lowfield_sourcebacked,1.0291999999999986,14.75,16.949152542372882,0.9969673128039318,0.99582564729742,0.99582564729742,0.990854753530084,45590,45590,0.99582564729742
lowfield_sourcebacked,1.0291999999999986,15.0,16.666666666666668,0.9963760438254164,0.995327552067828,0.995327552067828,0.9905058595554784,44834,44834,0.995327552067828
lowfield_sourcebacked,1.0291999999999986,15.25,16.393442622950822,0.9962733813748894,0.9954876727832964,0.9954876727832964,0.9897722062856124,44102,44102,0.9954876727832964
lowfield_sourcebacked,1.0291999999999986,15.5,16.129032258064516,0.9968295694878174,0.99611060850114,0.99611060850114,0.9921748035881398,43394,43394,0.99611060850114
lowfield_sourcebacked,1.0291999999999986,15.75,15.873015873015872,0.9961715241652316,0.995373069133239,0.995373069133239,0.9899889914034934,42698,42698,0.995373069133239
lowfield_sourcebacked,1.0291999999999986,16.0,15.624999999999998,0.9969209756819852,0.9966401389063494,0.9966401389063494,0.9939002720404304,42038,42038,0.9966401389063494
lowfield_sourcebacked,1.0291999999999986,16.25,15.384615384615383,0.9956522443539416,0.9946993068987536,0.9946993068987536,0.9892060544298024,41390,41390,0.9946993068987536
lowfield_sourcebacked,1.0291999999999986,16.5,15.15151515151515,0.9956520094854682,0.9947090136496124,0.9947090136496124,0.9894759299962969,40754,40754,0.9947090136496124
lowfield_sourcebacked,1.0291999999999986,16.75,14.925373134328357,0.9960959307064604,0.9953623136770402,0.9953623136770402,0.9912916155709234,40154,40154,0.9953623136770402
lowfield_sourcebacked,1.0291999999999986,17.0,14.705882352941176,0.9959713632132782,0.9952193067359146,0.9952193067359146,0.9904745575401732,39566,39566,0.9952193067359146
lowfield_sourcebacked,1.0291999999999986,17.25,14.492753623188406,0.9951228782293576,0.994423547273444,0.994423547273444,0.9890750298530332,38990,38990,0.994423547273444
