label,kappa_abs_MHz,B_T,delta_inter_min_leading_MHz
3MHz_ceiling_target,84.0,1.0200000000000005,1.1066042834136374
3MHz_ceiling_target,84.0,1.0220000000000002,1.0970093898517046
3MHz_ceiling_target,84.0,1.0240000000000005,1.0874144962897692
3MHz_ceiling_target,84.0,1.0260000000000002,1.0778196027278364
3MHz_ceiling_target,84.0,1.0280000000000005,1.068224709165901
3MHz_ceiling_target,84.0,1.0300000000000002,1.0586298156039682
3MHz_ceiling_target,84.0,1.0320000000000005,1.0490349220420336
3MHz_ceiling_target,84.0,1.0340000000000003,1.0394400284801
3MHz_ceiling_target,84.0,1.0360000000000005,1.0298451349181654
3MHz_ceiling_target,84.0,1.0380000000000003,1.0202502413562318
3MHz_ceiling_target,84.0,1.0400000000000005,1.0106553477942972
3MHz_ceiling_target,84.0,1.0420000000000003,1.0010604542323644
3MHz_ceiling_target,84.0,1.0440000000000005,0.991465560670429
3MHz_ceiling_target,84.0,1.0460000000000003,0.9818706671084962
3MHz_ceiling_target,84.0,1.0480000000000005,0.9722757735465608
3MHz_ceiling_target,84.0,1.0500000000000003,0.962680879984628
3MHz_ceiling_target,84.0,1.0520000000000005,0.9530859864226926
3MHz_ceiling_target,84.0,1.0540000000000003,0.9434910928607598
3MHz_ceiling_target,84.0,1.0560000000000005,0.9338961992988244
3MHz_ceiling_target,84.0,1.0580000000000003,0.9243013057368916
3MHz_ceiling_target,84.0,1.0600000000000005,0.9147064121749562
3MHz_ceiling_target,84.0,1.0620000000000003,0.9051115186130234
3MHz_ceiling_target,84.0,1.0640000000000005,0.8955166250510889
3MHz_ceiling_target,84.0,1.0660000000000003,0.8859217314891552
3MHz_ceiling_target,84.0,1.0680000000000005,0.8763268379272207
3MHz_ceiling_target,84.0,1.0700000000000003,0.866731944365287
3MHz_ceiling_target,84.0,1.0720000000000005,0.8571370508033525
3MHz_ceiling_target,84.0,1.0740000000000003,0.8475421572414197
3MHz_ceiling_target,84.0,1.0760000000000005,0.8379472636794842
3MHz_ceiling_target,84.0,1.0780000000000003,0.8283523701175515
3MHz_ceiling_target,84.0,1.0800000000000005,0.818757476555616
3MHz_ceiling_target,84.0,1.0820000000000003,0.8091625829936833
3MHz_ceiling_target,84.0,1.0840000000000005,0.7995676894317478
3MHz_ceiling_target,84.0,1.0860000000000003,0.7899727958698151
3MHz_ceiling_target,84.0,1.0880000000000005,0.7803779023078796
3MHz_ceiling_target,84.0,1.0900000000000003,0.7707830087459469
3MHz_ceiling_target,84.0,1.0920000000000005,0.7611881151840114
3MHz_ceiling_target,84.0,1.0940000000000003,0.7515932216220786
3MHz_ceiling_target,84.0,1.0960000000000005,0.7419983280601441
3MHz_ceiling_target,84.0,1.0980000000000003,0.7324034344982104
3MHz_ceiling_target,84.0,1.1000000000000005,0.7228085409362759
3MHz_ceiling_target,84.0,1.1020000000000003,0.7132136473743422
3MHz_ceiling_target,84.0,1.1040000000000005,0.7036187538124077
3MHz_ceiling_target,84.0,1.1060000000000003,0.6940238602504749
3MHz_ceiling_target,84.0,1.1080000000000005,0.6844289666885395
3MHz_ceiling_target,84.0,1.1100000000000003,0.6748340731266067
3MHz_ceiling_target,84.0,1.1120000000000005,0.6652391795646713
3MHz_ceiling_target,84.0,1.1140000000000003,0.6556442860027385
3MHz_ceiling_target,84.0,1.1160000000000005,0.6460493924408031
3MHz_ceiling_target,84.0,1.1180000000000003,0.6364544988788703
3MHz_ceiling_target,84.0,1.1200000000000006,0.6268596053169349
3MHz_ceiling_target,84.0,1.1220000000000003,0.6172647117550021
3MHz_ceiling_target,84.0,1.1240000000000006,0.6076698181930666
3MHz_ceiling_target,84.0,1.1260000000000003,0.5980749246311339
3MHz_ceiling_target,84.0,1.1280000000000006,0.5884800310691993
3MHz_ceiling_target,84.0,1.1300000000000003,0.5788851375072657
3MHz_ceiling_target,84.0,1.1320000000000006,0.5692902439453311
3MHz_ceiling_target,84.0,1.1340000000000003,0.5596953503833975
3MHz_ceiling_target,84.0,1.1360000000000006,0.5501004568214629
3MHz_ceiling_target,84.0,1.1380000000000003,0.5405055632595301
3MHz_ceiling_target,84.0,1.1400000000000006,0.5309106696975947
3MHz_ceiling_target,84.0,1.1420000000000003,0.5213157761356619
3MHz_ceiling_target,84.0,1.1440000000000006,0.5117208825737265
3MHz_ceiling_target,84.0,1.1460000000000004,0.5021259890117937
3MHz_ceiling_target,84.0,1.1480000000000006,0.4925310954498583
3MHz_ceiling_target,84.0,1.1500000000000004,0.4829362018879255
3MHz_ceiling_target,84.0,1.1520000000000006,0.4733413083259901
3MHz_ceiling_target,84.0,1.1540000000000004,0.4637464147640573
3MHz_ceiling_target,84.0,1.1560000000000006,0.4541515212021219
3MHz_ceiling_target,84.0,1.1580000000000004,0.4445566276401891
3MHz_ceiling_target,84.0,1.1600000000000006,0.43496173407825456
3MHz_ceiling_target,84.0,1.1620000000000004,0.4253668405163209
3MHz_ceiling_target,84.0,1.1640000000000006,0.41577194695438635
3MHz_ceiling_target,84.0,1.1660000000000004,0.4061770533924527
3MHz_ceiling_target,84.0,1.1680000000000006,0.39658215983051814
3MHz_ceiling_target,84.0,1.1700000000000004,0.3869872662685854
3MHz_ceiling_target,84.0,1.1720000000000006,0.37739237270664994
3MHz_ceiling_target,84.0,1.1740000000000004,0.36779747914471717
3MHz_ceiling_target,84.0,1.1760000000000006,0.35820258558278173
3MHz_ceiling_target,84.0,1.1780000000000004,0.34860769202084896
3MHz_ceiling_target,84.0,1.1800000000000006,0.3390127984589135
3MHz_ceiling_target,84.0,1.1820000000000004,0.32941790489698075
3MHz_ceiling_target,84.0,1.1840000000000006,0.3198230113350453
3MHz_ceiling_target,84.0,1.1860000000000004,0.31022811777311254
3MHz_ceiling_target,84.0,1.1880000000000006,0.3006332242111771
3MHz_ceiling_target,84.0,1.1900000000000004,0.29103833064924434
3MHz_ceiling_target,84.0,1.1920000000000006,0.2814434370873098
3MHz_ceiling_target,84.0,1.1940000000000004,0.27184854352537613
3MHz_ceiling_target,84.0,1.1960000000000006,0.2622536499634416
3MHz_ceiling_target,84.0,1.1980000000000004,0.2526587564015079
3MHz_ceiling_target,84.0,1.2000000000000006,0.24306386283957337
3MHz_ceiling_target,84.0,1.2020000000000004,0.2334689692776406
3MHz_ceiling_target,84.0,1.2040000000000006,0.22387407571570517
3MHz_ceiling_target,84.0,1.2060000000000004,0.2142791821537724
3MHz_ceiling_target,84.0,1.2080000000000006,0.20468428859183696
3MHz_ceiling_target,84.0,1.2100000000000004,0.1950893950299042
3MHz_ceiling_target,84.0,1.2120000000000006,0.18549450146796875
3MHz_ceiling_target,84.0,1.2140000000000004,0.17589960790603598
3MHz_ceiling_target,84.0,1.2160000000000006,0.16630471434410055
3MHz_ceiling_target,84.0,1.2180000000000004,0.15670982078216777
3MHz_ceiling_target,84.0,1.2200000000000006,0.14711492722023234
3MHz_ceiling_target,84.0,1.2220000000000004,0.13752003365829957
3MHz_ceiling_target,84.0,1.2240000000000006,0.12792514009636502
3MHz_ceiling_target,84.0,1.2260000000000004,0.11833024653443136
3MHz_ceiling_target,84.0,1.2280000000000006,0.10873535297249681
3MHz_ceiling_target,84.0,1.2300000000000004,0.09914045941056315
3MHz_ceiling_target,84.0,1.2320000000000007,0.0895455658486286
3MHz_ceiling_target,84.0,1.2340000000000004,0.07995067228669583
3MHz_ceiling_target,84.0,1.2360000000000007,0.0703557787247604
3MHz_ceiling_target,84.0,1.2380000000000004,0.06076088516282763
3MHz_ceiling_target,84.0,1.2400000000000007,0.05116599160089219
3MHz_ceiling_target,84.0,1.2420000000000004,0.04157109803895942
3MHz_ceiling_target,84.0,1.2440000000000007,0.031976204477023984
3MHz_ceiling_target,84.0,1.2460000000000004,0.022381310915091213
3MHz_ceiling_target,84.0,1.2480000000000007,0.012786417353155777
3MHz_ceiling_target,84.0,1.2500000000000004,0.0031915237912230054
3MHz_ceiling_target,84.0,1.2520000000000007,0.00640336977071243
3MHz_ceiling_target,84.0,1.2540000000000004,0.0159982633326452
3MHz_ceiling_target,84.0,1.2560000000000007,0.02559315689457975
3MHz_ceiling_target,84.0,1.2580000000000005,0.03518805045651341
3MHz_ceiling_target,84.0,1.2600000000000007,0.04478294401844796
3MHz_ceiling_target,84.0,1.2620000000000005,0.054377837580381616
3MHz_ceiling_target,84.0,1.2640000000000007,0.06397273114231616
3MHz_ceiling_target,84.0,1.2660000000000005,0.07356762470424894
3MHz_ceiling_target,84.0,1.2680000000000007,0.08316251826618437
3MHz_ceiling_target,84.0,1.2700000000000005,0.09275741182811714
3MHz_ceiling_target,84.0,1.2720000000000007,0.10235230539005258
3MHz_ceiling_target,84.0,1.2740000000000005,0.11194719895198535
3MHz_ceiling_target,84.0,1.2760000000000007,0.12154209251392079
3MHz_ceiling_target,84.0,1.2780000000000005,0.13113698607585356
3MHz_ceiling_target,84.0,1.2800000000000007,0.140731879637789
3MHz_ceiling_target,84.0,1.2820000000000005,0.15032677319972176
3MHz_ceiling_target,84.0,1.2840000000000007,0.1599216667616572
3MHz_ceiling_target,84.0,1.2860000000000005,0.16951656032358997
3MHz_ceiling_target,84.0,1.2880000000000007,0.17911145388552452
3MHz_ceiling_target,84.0,1.2900000000000005,0.18870634744745818
3MHz_ceiling_target,84.0,1.2920000000000007,0.19830124100939273
3MHz_ceiling_target,84.0,1.2940000000000005,0.20789613457132639
3MHz_ceiling_target,84.0,1.2960000000000007,0.21749102813326093
3MHz_ceiling_target,84.0,1.2980000000000005,0.2270859216951937
3MHz_ceiling_target,84.0,1.3000000000000007,0.23668081525712914
3MHz_ceiling_target,84.0,1.3020000000000005,0.2462757088190619
3MHz_ceiling_target,84.0,1.3040000000000007,0.25587060238099735
3MHz_ceiling_target,84.0,1.3060000000000005,0.2654654959429301
3MHz_ceiling_target,84.0,1.3080000000000007,0.27506038950486555
3MHz_ceiling_target,84.0,1.3100000000000005,0.2846552830667983
3MHz_ceiling_target,84.0,1.3120000000000007,0.29425017662873376
3MHz_ceiling_target,84.0,1.3140000000000005,0.30384507019066653
3MHz_ceiling_target,84.0,1.3160000000000007,0.31343996375260197
3MHz_ceiling_target,84.0,1.3180000000000005,0.32303485731453474
3MHz_ceiling_target,84.0,1.3200000000000007,0.3326297508764693
3MHz_ceiling_target,84.0,1.3220000000000005,0.34222464443840295
3MHz_ceiling_target,84.0,1.3240000000000007,0.3518195380003375
3MHz_ceiling_target,84.0,1.3260000000000005,0.36141443156227115
3MHz_ceiling_target,84.0,1.3280000000000007,0.3710093251242057
3MHz_ceiling_target,84.0,1.3300000000000005,0.3806042186861385
3MHz_ceiling_target,84.0,1.3320000000000007,0.3901991122480739
3MHz_ceiling_target,84.0,1.3340000000000005,0.3997940058100067
3MHz_ceiling_target,84.0,1.3360000000000007,0.4093888993719421
3MHz_ceiling_target,84.0,1.3380000000000005,0.4189837929338749
3MHz_ceiling_target,84.0,1.3400000000000007,0.4285786864958103
3MHz_ceiling_target,84.0,1.3420000000000005,0.4381735800577431
3MHz_ceiling_target,84.0,1.3440000000000007,0.44776847361967853
3MHz_ceiling_target,84.0,1.3460000000000005,0.4573633671816113
3MHz_ceiling_target,84.0,1.3480000000000008,0.46695826074354674
3MHz_ceiling_target,84.0,1.3500000000000005,0.4765531543054795
3MHz_ceiling_target,84.0,1.3520000000000008,0.48614804786741406
3MHz_ceiling_target,84.0,1.3540000000000005,0.4957429414293477
3MHz_ceiling_target,84.0,1.3560000000000008,0.5053378349912823
3MHz_ceiling_target,84.0,1.3580000000000005,0.5149327285532159
3MHz_ceiling_target,84.0,1.3600000000000008,0.5245276221151505
3MHz_ceiling_target,84.0,1.3620000000000005,0.5341225156770832
3MHz_ceiling_target,84.0,1.3640000000000008,0.5437174092390187
3MHz_ceiling_target,84.0,1.3660000000000005,0.5533123028009514
3MHz_ceiling_target,84.0,1.3680000000000008,0.5629071963628869
3MHz_ceiling_target,84.0,1.3700000000000006,0.5725020899248197
3MHz_ceiling_target,84.0,1.3720000000000008,0.5820969834867551
3MHz_ceiling_target,84.0,1.3740000000000006,0.5916918770486879
3MHz_ceiling_target,84.0,1.3760000000000008,0.6012867706106233
3MHz_ceiling_target,84.0,1.3780000000000006,0.6108816641725561
3MHz_ceiling_target,84.0,1.3800000000000008,0.6204765577344915
3MHz_ceiling_target,84.0,1.3820000000000006,0.6300714512964243
3MHz_ceiling_target,84.0,1.3840000000000008,0.6396663448583588
3MHz_ceiling_target,84.0,1.3860000000000006,0.6492612384202925
3MHz_ceiling_target,84.0,1.3880000000000008,0.658856131982227
3MHz_ceiling_target,84.0,1.3900000000000006,0.6684510255441607
3MHz_ceiling_target,84.0,1.3920000000000008,0.6780459191060952
3MHz_ceiling_target,84.0,1.3940000000000006,0.687640812668028
3MHz_ceiling_target,84.0,1.3960000000000008,0.6972357062299634
3MHz_ceiling_target,84.0,1.3980000000000006,0.7068305997918962
3MHz_ceiling_target,84.0,1.4000000000000008,0.7164254933538317
3MHz_ceiling_target,84.0,1.4020000000000006,0.7260203869157644
3MHz_ceiling_target,84.0,1.4040000000000008,0.7356152804776999
3MHz_ceiling_target,84.0,1.4060000000000006,0.7452101740396326
3MHz_ceiling_target,84.0,1.4080000000000008,0.7548050676015681
3MHz_ceiling_target,84.0,1.4100000000000006,0.7643999611635008
3MHz_ceiling_target,84.0,1.4120000000000008,0.7739948547254363
3MHz_ceiling_target,84.0,1.4140000000000006,0.783589748287369
3MHz_ceiling_target,84.0,1.4160000000000008,0.7931846418493036
3MHz_ceiling_target,84.0,1.4180000000000006,0.8027795354112373
3MHz_ceiling_target,84.0,1.4200000000000008,0.8123744289731718
3MHz_ceiling_target,84.0,1.4220000000000006,0.8219693225351055
3MHz_ceiling_target,84.0,1.4240000000000008,0.83156421609704
3MHz_ceiling_target,84.0,1.4260000000000006,0.8411591096589728
3MHz_ceiling_target,84.0,1.4280000000000008,0.8507540032209082
3MHz_ceiling_target,84.0,1.4300000000000006,0.860348896782841
3MHz_ceiling_target,84.0,1.4320000000000008,0.8699437903447764
3MHz_ceiling_target,84.0,1.4340000000000006,0.8795386839067092
3MHz_ceiling_target,84.0,1.4360000000000008,0.8891335774686446
3MHz_ceiling_target,84.0,1.4380000000000006,0.8987284710305774
3MHz_ceiling_target,84.0,1.4400000000000008,0.9083233645925128
3MHz_ceiling_target,84.0,1.4420000000000006,0.9179182581544456
3MHz_ceiling_target,84.0,1.4440000000000008,0.927513151716381
3MHz_ceiling_target,84.0,1.4460000000000006,0.9371080452783138
3MHz_ceiling_target,84.0,1.4480000000000008,0.9467029388402484
3MHz_ceiling_target,84.0,1.4500000000000006,0.956297832402182
3MHz_ceiling_target,84.0,1.4520000000000008,0.9658927259641166
3MHz_ceiling_target,84.0,1.4540000000000006,0.9754876195260502
3MHz_ceiling_target,84.0,1.4560000000000008,0.9850825130879848
3MHz_ceiling_target,84.0,1.4580000000000006,0.9946774066499176
3MHz_ceiling_target,84.0,1.4600000000000009,1.004272300211853
3MHz_ceiling_target,84.0,1.4620000000000006,1.0138671937737858
3MHz_ceiling_target,84.0,1.4640000000000009,1.0234620873357212
3MHz_ceiling_target,84.0,1.4660000000000006,1.033056980897654
3MHz_ceiling_target,84.0,1.4680000000000009,1.0426518744595894
3MHz_ceiling_target,84.0,1.4700000000000006,1.0522467680215222
3MHz_ceiling_target,84.0,1.4720000000000009,1.0618416615834576
3MHz_ceiling_target,84.0,1.4740000000000006,1.0714365551453904
3MHz_ceiling_target,84.0,1.4760000000000009,1.0810314487073258
3MHz_ceiling_target,84.0,1.4780000000000006,1.0906263422692586
3MHz_ceiling_target,84.0,1.4800000000000009,1.1002212358311931
3MHz_ceiling_target,84.0,1.4820000000000007,1.1098161293931268
3MHz_ceiling_target,84.0,1.4840000000000009,1.1194110229550613
3MHz_ceiling_target,84.0,1.4860000000000007,1.129005916516995
3MHz_ceiling_target,84.0,1.4880000000000009,1.1386008100789295
3MHz_ceiling_target,84.0,1.4900000000000007,1.1481957036408623
3MHz_ceiling_target,84.0,1.4920000000000009,1.1577905972027978
3MHz_ceiling_target,84.0,1.4940000000000007,1.1673854907647305
3MHz_ceiling_target,84.0,1.4960000000000009,1.176980384326666
3MHz_ceiling_target,84.0,1.4980000000000007,1.1865752778885987
3MHz_ceiling_target,84.0,1.5000000000000009,1.1961701714505342
3MHz_ceiling_target,84.0,1.5020000000000007,1.205765065012467
3MHz_ceiling_target,84.0,1.504000000000001,1.2153599585744024
3MHz_ceiling_target,84.0,1.5060000000000007,1.2249548521363351
3MHz_ceiling_target,84.0,1.508000000000001,1.2345497456982706
3MHz_ceiling_target,84.0,1.5100000000000007,1.2441446392602034
3MHz_ceiling_target,84.0,1.512000000000001,1.253739532822138
3MHz_ceiling_target,84.0,1.5140000000000007,1.2633344263840716
3MHz_ceiling_target,84.0,1.516000000000001,1.272929319946006
3MHz_ceiling_target,84.0,1.5180000000000007,1.2825242135079398
3MHz_ceiling_target,84.0,1.520000000000001,1.2921191070698743
3MHz_ceiling_target,84.0,1.5220000000000007,1.301714000631807
3MHz_ceiling_target,84.0,1.524000000000001,1.3113088941937425
3MHz_ceiling_target,84.0,1.5260000000000007,1.3209037877556753
3MHz_ceiling_target,84.0,1.528000000000001,1.3304986813176107
3MHz_ceiling_target,84.0,1.5300000000000007,1.3400935748795435
3MHz_ceiling_target,84.0,1.532000000000001,1.349688468441479
3MHz_ceiling_target,84.0,1.5340000000000007,1.3592833620034117
3MHz_ceiling_target,84.0,1.536000000000001,1.3688782555653471
3MHz_ceiling_target,84.0,1.5380000000000007,1.37847314912728
3MHz_ceiling_target,84.0,1.540000000000001,1.3880680426892154
3MHz_ceiling_target,84.0,1.5420000000000007,1.3976629362511481
3MHz_ceiling_target,84.0,1.544000000000001,1.4072578298130827
3MHz_ceiling_target,84.0,1.5460000000000007,1.4168527233750163
3MHz_ceiling_target,84.0,1.548000000000001,1.4264476169369509
3MHz_ceiling_target,84.0,1.5500000000000007,1.4360425104988845
3MHz_ceiling_target,84.0,1.552000000000001,1.445637404060819
3MHz_ceiling_target,84.0,1.5540000000000007,1.4552322976227519
3MHz_ceiling_target,84.0,1.556000000000001,1.4648271911846873
3MHz_ceiling_target,84.0,1.5580000000000007,1.47442208474662
3MHz_ceiling_target,84.0,1.560000000000001,1.4840169783085555
3MHz_ceiling_target,84.0,1.5620000000000007,1.4936118718704883
3MHz_ceiling_target,84.0,1.564000000000001,1.5032067654324237
3MHz_ceiling_target,84.0,1.5660000000000007,1.5128016589943565
3MHz_ceiling_target,84.0,1.568000000000001,1.522396552556292
3MHz_ceiling_target,84.0,1.5700000000000007,1.5319914461182247
3MHz_ceiling_target,84.0,1.572000000000001,1.5415863396801601
3MHz_ceiling_target,84.0,1.5740000000000007,1.551181233242093
3MHz_ceiling_target,84.0,1.576000000000001,1.5607761268040274
3MHz_ceiling_target,84.0,1.5780000000000007,1.570371020365961
3MHz_ceiling_target,84.0,1.580000000000001,1.5799659139278956
3MHz_ceiling_target,84.0,1.5820000000000007,1.5895608074898293
3MHz_ceiling_target,84.0,1.584000000000001,1.5991557010517639
3MHz_ceiling_target,84.0,1.5860000000000007,1.6087505946136966
3MHz_ceiling_target,84.0,1.588000000000001,1.618345488175632
3MHz_ceiling_target,84.0,1.5900000000000007,1.6279403817375648
3MHz_ceiling_target,84.0,1.592000000000001,1.6375352752995003
3MHz_ceiling_target,84.0,1.5940000000000007,1.647130168861433
3MHz_ceiling_target,84.0,1.596000000000001,1.6567250624233685
3MHz_ceiling_target,84.0,1.5980000000000008,1.6663199559853012
3MHz_ceiling_target,84.0,1.600000000000001,1.6759148495472367
3MHz_ceiling_target,84.0,1.6020000000000008,1.6855097431091695
3MHz_ceiling_target,84.0,1.604000000000001,1.695104636671105
3MHz_ceiling_target,84.0,1.6060000000000008,1.7046995302330377
3MHz_ceiling_target,84.0,1.608000000000001,1.7142944237949722
3MHz_ceiling_target,84.0,1.6100000000000008,1.7238893173569059
3MHz_ceiling_target,84.0,1.612000000000001,1.7334842109188404
3MHz_ceiling_target,84.0,1.6140000000000008,1.743079104480774
3MHz_ceiling_target,84.0,1.616000000000001,1.7526739980427086
3MHz_ceiling_target,84.0,1.6180000000000008,1.7622688916046414
3MHz_ceiling_target,84.0,1.620000000000001,1.7718637851665768
3MHz_ceiling_target,84.0,1.6220000000000008,1.7814586787285096
3MHz_ceiling_target,84.0,1.624000000000001,1.791053572290445
3MHz_ceiling_target,84.0,1.6260000000000008,1.8006484658523778
3MHz_ceiling_target,84.0,1.628000000000001,1.8102433594143132
3MHz_ceiling_target,84.0,1.6300000000000008,1.819838252976246
3MHz_ceiling_target,84.0,1.632000000000001,1.8294331465381815
3MHz_ceiling_target,84.0,1.6340000000000008,1.8390280401001142
3MHz_ceiling_target,84.0,1.636000000000001,1.8486229336620497
3MHz_ceiling_target,84.0,1.6380000000000008,1.8582178272239824
3MHz_ceiling_target,84.0,1.640000000000001,1.867812720785917
3MHz_ceiling_target,84.0,1.6420000000000008,1.8774076143478506
3MHz_ceiling_target,84.0,1.644000000000001,1.8870025079097852
3MHz_ceiling_target,84.0,1.6460000000000008,1.8965974014717188
3MHz_ceiling_target,84.0,1.648000000000001,1.9061922950336534
3MHz_ceiling_target,84.0,1.6500000000000008,1.9157871885955862
3MHz_ceiling_target,84.0,1.652000000000001,1.9253820821575216
3MHz_ceiling_target,84.0,1.6540000000000008,1.9349769757194544
3MHz_ceiling_target,84.0,1.656000000000001,1.9445718692813898
3MHz_ceiling_target,84.0,1.6580000000000008,1.9541667628433226
3MHz_ceiling_target,84.0,1.660000000000001,1.963761656405258
3MHz_ceiling_target,84.0,1.6620000000000008,1.9733565499671908
3MHz_ceiling_target,84.0,1.664000000000001,1.9829514435291262
3MHz_ceiling_target,84.0,1.6660000000000008,1.992546337091059
3MHz_ceiling_target,84.0,1.668000000000001,2.0021412306529935
3MHz_ceiling_target,84.0,1.6700000000000008,2.011736124214927
3MHz_ceiling_target,84.0,1.672000000000001,2.0213310177768626
3MHz_ceiling_target,84.0,1.6740000000000008,2.0309259113387945
3MHz_ceiling_target,84.0,1.676000000000001,2.04052080490073
3MHz_ceiling_target,84.0,1.6780000000000008,2.0501156984626636
3MHz_ceiling_target,84.0,1.680000000000001,2.059710592024599
3MHz_ceiling_target,84.0,1.6820000000000008,2.069305485586531
3MHz_ceiling_target,84.0,1.684000000000001,2.0789003791484664
3MHz_ceiling_target,84.0,1.6860000000000008,2.0884952727104
3MHz_ceiling_target,84.0,1.688000000000001,2.0980901662723337
3MHz_ceiling_target,84.0,1.6900000000000008,2.1076850598342673
3MHz_ceiling_target,84.0,1.692000000000001,2.117279953396203
3MHz_ceiling_target,84.0,1.6940000000000008,2.1268748469581364
3MHz_ceiling_target,84.0,1.696000000000001,2.13646974052007
3MHz_ceiling_target,84.0,1.6980000000000008,2.1460646340820038
3MHz_ceiling_target,84.0,1.700000000000001,2.155659527643939
3MHz_ceiling_target,84.0,1.7020000000000008,2.165254421205871
3MHz_ceiling_target,84.0,1.704000000000001,2.1748493147678065
3MHz_ceiling_target,84.0,1.7060000000000008,2.18444420832974
3MHz_ceiling_target,84.0,1.708000000000001,2.1940391018916756
3MHz_ceiling_target,84.0,1.7100000000000009,2.2036339954536075
3MHz_ceiling_target,84.0,1.712000000000001,2.213228889015543
3MHz_ceiling_target,84.0,1.7140000000000009,2.2228237825774766
3MHz_ceiling_target,84.0,1.716000000000001,2.232418676139412
3MHz_ceiling_target,84.0,1.7180000000000009,2.242013569701344
3MHz_ceiling_target,84.0,1.720000000000001,2.2516084632632793
3MHz_ceiling_target,84.0,1.7220000000000009,2.261203356825213
3MHz_ceiling_target,84.0,1.724000000000001,2.2707982503871467
3MHz_ceiling_target,84.0,1.7260000000000009,2.2803931439490803
3MHz_ceiling_target,84.0,1.728000000000001,2.2899880375110158
3MHz_ceiling_target,84.0,1.7300000000000009,2.2995829310729476
3MHz_ceiling_target,84.0,1.732000000000001,2.309177824634883
3MHz_ceiling_target,84.0,1.7340000000000009,2.3187727181968167
3MHz_ceiling_target,84.0,1.736000000000001,2.328367611758752
3MHz_ceiling_target,84.0,1.7380000000000009,2.337962505320684
3MHz_ceiling_target,84.0,1.740000000000001,2.3475573988826195
3MHz_ceiling_target,84.0,1.7420000000000009,2.357152292444553
3MHz_ceiling_target,84.0,1.744000000000001,2.3667471860064886
3MHz_ceiling_target,84.0,1.7460000000000009,2.3763420795684205
3MHz_ceiling_target,84.0,1.748000000000001,2.385936973130356
3MHz_ceiling_target,84.0,1.7500000000000009,2.3955318666922896
3MHz_ceiling_target,84.0,1.7520000000000011,2.4051267602542232
3MHz_ceiling_target,84.0,1.754000000000001,2.414721653816157
3MHz_ceiling_target,84.0,1.7560000000000011,2.4243165473780923
3MHz_ceiling_target,84.0,1.758000000000001,2.433911440940026
3MHz_ceiling_target,84.0,1.7600000000000011,2.4435063345019596
3MHz_ceiling_target,84.0,1.762000000000001,2.4531012280638933
3MHz_ceiling_target,84.0,1.7640000000000011,2.4626961216258287
3MHz_ceiling_target,84.0,1.766000000000001,2.4722910151877606
3MHz_ceiling_target,84.0,1.7680000000000011,2.481885908749696
3MHz_ceiling_target,84.0,1.770000000000001,2.4914808023116297
3MHz_ceiling_target,84.0,1.7720000000000011,2.501075695873565
3MHz_ceiling_target,84.0,1.774000000000001,2.510670589435497
3MHz_ceiling_target,84.0,1.7760000000000011,2.5202654829974325
3MHz_ceiling_target,84.0,1.778000000000001,2.529860376559366
3MHz_ceiling_target,84.0,1.7800000000000011,2.5394552701213016
3MHz_ceiling_target,84.0,1.782000000000001,2.5490501636832334
3MHz_ceiling_target,84.0,1.7840000000000011,2.558645057245169
3MHz_ceiling_target,84.0,1.786000000000001,2.5682399508071025
3MHz_ceiling_target,84.0,1.7880000000000011,2.577834844369036
3MHz_ceiling_target,84.0,1.790000000000001,2.58742973793097
3MHz_ceiling_target,84.0,1.7920000000000011,2.5970246314929053
3MHz_ceiling_target,84.0,1.794000000000001,2.606619525054837
3MHz_ceiling_target,84.0,1.7960000000000012,2.6162144186167726
3MHz_ceiling_target,84.0,1.798000000000001,2.6258093121787063
3MHz_ceiling_target,84.0,1.8000000000000012,2.6354042057406417
5MHz_ceiling_target,140.0,0.6,2.878468068580212
5MHz_ceiling_target,140.0,0.602,2.8880629621421456
5MHz_ceiling_target,140.0,0.604,2.8976578557040797
5MHz_ceiling_target,140.0,0.606,2.907252749266014
5MHz_ceiling_target,140.0,0.608,2.916847642827948
5MHz_ceiling_target,140.0,0.61,2.926442536389882
5MHz_ceiling_target,140.0,0.612,2.936037429951816
5MHz_ceiling_target,140.0,0.614,2.9456323235137503
5MHz_ceiling_target,140.0,0.616,2.9552272170756844
5MHz_ceiling_target,140.0,0.618,2.964822110637618
5MHz_ceiling_target,140.0,0.62,2.974417004199552
5MHz_ceiling_target,140.0,0.622,2.9840118977614862
5MHz_ceiling_target,140.0,0.624,2.9936067913234203
5MHz_ceiling_target,140.0,0.626,3.0032016848853544
5MHz_ceiling_target,140.0,0.628,3.0127965784472885
5MHz_ceiling_target,140.0,0.63,3.0223914720092226
5MHz_ceiling_target,140.0,0.632,3.0319863655711567
5MHz_ceiling_target,140.0,0.634,3.0415812591330904
5MHz_ceiling_target,140.0,0.636,3.0511761526950245
5MHz_ceiling_target,140.0,0.638,3.0607710462569586
5MHz_ceiling_target,140.0,0.64,3.0703659398188927
5MHz_ceiling_target,140.0,0.642,3.079960833380827
5MHz_ceiling_target,140.0,0.644,3.089555726942761
5MHz_ceiling_target,140.0,0.646,3.099150620504695
5MHz_ceiling_target,140.0,0.648,3.108745514066629
5MHz_ceiling_target,140.0,0.65,3.118340407628563
5MHz_ceiling_target,140.0,0.652,3.127935301190497
5MHz_ceiling_target,140.0,0.654,3.137530194752431
